,Timewindow,Sentiment,Volume,TweetIds
2360,10-November-2022 4:00:00-4:29:59,0.10570000000000002,9,"1590561839808933888,1590558998033727489,1590558592952074240,1590557733576925184,1590557203991212032,1590556476954660865,1590556255772639232,1590556053137424385,1590555579491418112"
2361,10-November-2022 4:30:00-4:59:59,0.24176666666666666,6,"1590567810069299200,1590566739703496709,1590566178434519040,1590564343519014912,1590563004604874752,1590562877076779008"
2362,10-November-2022 5:00:00-5:29:59,-0.20900000000000007,5,"1590576491280334848,1590576048579973120,1590572832345690113,1590570366615052293,1590569952356048896"
2363,10-November-2022 5:30:00-5:59:59,0.24668,5,"1590584365113049088,1590581839378276352,1590581279296307201,1590580405912338432,1590579347676880898"
2364,10-November-2022 6:00:00-6:29:59,0.49672499999999997,4,"1590590082935029760,1590586627122159616,1590585257522122753,1590585054513840128"
2365,10-November-2022 6:30:00-6:59:59,0.23015384615384615,13,"1590600025070964736,1590599942468689920,1590599843990208513,1590599826042810368,1590599746443694080,1590599678147448833,1590599479111344129,1590598462248464384,1590597945870536704,1590597921447481350,1590597859254194176,1590597729927200768,1590596682068021248"
2366,10-November-2022 7:00:00-7:29:59,0.33221666666666666,6,"1590606630789709826,1590604682791391232,1590601922595426304,1590600823402557440,1590600820747558912,1590600236397121536"
2367,10-November-2022 7:30:00-7:59:59,0.35723548387096776,31,"1590615124498599936,1590614791315415041,1590614776845148160,1590614695341277184,1590614178376863745,1590614156474212352,1590614006590746625,1590613924302716928,1590613804341407745,1590612927769612290,1590612756012613633,1590612189848555520,1590612163374129152,1590612043471949829,1590611831680163840,1590611831126601728,1590611741624664064,1590611727426658307,1590611476267532288,1590610836682571776,1590610462923980801,1590610314424246272,1590610297458683904,1590609731319889920,1590609393829089282,1590609207354482690,1590608543907921920,1590608150213689344,1590607972061057024,1590607714673168384,1590607705412190208"
2368,10-November-2022 8:00:00-8:29:59,0.18135641025641028,39,"1590621302418984969,1590621045274611714,1590619572524453890,1590619527485825029,1590619404785528832,1590619353107828736,1590619122928582656,1590619027088453632,1590618333518651392,1590618300677263360,1590618047483547648,1590618014491475970,1590617534637961216,1590617492069572608,1590617182710681600,1590617012807557121,1590616521331838977,1590616502776238080,1590616244583297025,1590616218985037824,1590616197028274176,1590616160118050816,1590616097858158592,1590616028756713472,1590615842559266816,1590615788611928064,1590615737533575168,1590615589860802561,1590615503042658306,1590615366845489152,1590615348213972992,1590615345659711488,1590615341570269186,1590615294627569664,1590615265535983617,1590615258669846530,1590615254395822080,1590615252810760193,1590615249807450115"
2369,10-November-2022 8:30:00-8:59:59,0.2673125,16,"1590629836921397249,1590629682243932160,1590628581394518016,1590628135342870528,1590627138516185090,1590626708558073856,1590626577498443779,1590624488403898368,1590624280349356033,1590623758595010560,1590623645054816256,1590623590344368128,1590623452494692352,1590623217139429376,1590622923693658113,1590622818726715393"
2370,10-November-2022 9:00:00-9:29:59,0.05658333333333333,18,"1590637837061615616,1590637732824424448,1590636977946505217,1590636912486002688,1590636702259113985,1590636039139311616,1590633887356489728,1590633398401236992,1590633002110881793,1590632502703497216,1590631987458736130,1590631602228322305,1590631348422594560,1590631058126827520,1590630417664598016,1590630399150944256,1590630352342683648,1590630351675826176"
2371,10-November-2022 9:30:00-9:59:59,0.0022799999999999986,15,"1590645402965082113,1590645294068555776,1590644169277550592,1590642797224529920,1590642239331508224,1590641897084637186,1590640633810591744,1590640182365421568,1590639371660627969,1590639275653025792,1590639271634870272,1590638733891543040,1590638454840299520,1590638401404796928,1590637890538770433"
2372,10-November-2022 10:00:00-10:29:59,0.049371428571428566,14,"1590652488105234434,1590651984457400320,1590651817691852800,1590649370478886912,1590648979125309440,1590648501838393345,1590648027542585345,1590645583131611137,1590645578567847937,1590645577813032961,1590645509118517249,1590645455284748289,1590645452189442048,1590645450616590337"
2373,10-November-2022 10:30:00-10:59:59,0.1327666666666667,9,"1590660516384768000,1590659776333041664,1590657521270001666,1590657272555839489,1590655745149870082,1590654478943821829,1590653768206467072,1590653525087858688,1590652994714050561"
2374,10-November-2022 11:00:00-11:29:59,0.37628000000000006,5,"1590667988205981696,1590664246651936769,1590663598774312963,1590660797998383105,1590660566162763778"
2375,10-November-2022 11:30:00-11:59:59,0.040283333333333324,12,"1590674396884402176,1590673144083550208,1590672774543994884,1590672358674927617,1590672124603236353,1590670150990450690,1590669689872490496,1590669585669201920,1590669209893158912,1590668960554397697,1590668876542406657,1590668803251150850"
2376,10-November-2022 12:00:00-12:29:59,0.14032380952380952,21,"1590680654521724930,1590679649579069440,1590678912639840257,1590678667671502854,1590678143928762368,1590678126811664385,1590677584295055360,1590677567312482305,1590676924346646531,1590676817459175426,1590676759166750720,1590676235629187074,1590675789619544064,1590675787920834561,1590675772297031681,1590675739111788544,1590675735202910208,1590675701954678785,1590675699924226049,1590675675131805696,1590675660166815744"
2377,10-November-2022 12:30:00-12:59:59,0.13993333333333333,15,"1590689919185604608,1590688745829072896,1590688273336356865,1590687535017050113,1590687398635405313,1590687113275920385,1590686574555328517,1590686058534019073,1590685992062963712,1590685781110104065,1590685320676114432,1590684707062108162,1590684703170134016,1590683952548786176,1590683476868870144"
2378,10-November-2022 13:00:00-13:29:59,0.01761578947368421,19,"1590698078323224576,1590697432438169600,1590696464111800320,1590696214089154562,1590696023399489536,1590695704216752128,1590694763329900545,1590694663354167298,1590694545205100544,1590694517774376961,1590694282448744454,1590694080421703680,1590692110461964294,1590691862880604160,1590691576011198467,1590691458482606080,1590690861326553089,1590690842443804673,1590690741700812804"
2379,10-November-2022 13:30:00-13:59:59,0.20686666666666667,30,"1590705254425034753,1590704666039693313,1590703429961359368,1590703402191056896,1590703234762436608,1590703124955611138,1590702632506519553,1590702631667740672,1590702131220451329,1590701956640944129,1590701247648399360,1590701031285231616,1590700331260051457,1590700233197064192,1590700087000567809,1590700052154318848,1590699547050795008,1590699545918218240,1590699389944664065,1590699296168484864,1590698840323129345,1590698770777354240,1590698601759625217,1590698580087635968,1590698570923085826,1590698487108497408,1590698477520027650,1590698441897803789,1590698434432061440,1590698301497946114"
2380,10-November-2022 14:00:00-14:29:59,0.2747619047619048,21,"1590712884967124992,1590712662207664129,1590711282482974721,1590710876944072704,1590710740637581314,1590710374319652866,1590710108505264128,1590709612528865280,1590709232122269696,1590708841334902785,1590708578113159173,1590707919162859521,1590707587661459457,1590707226540392448,1590707115488071680,1590706039527464963,1590705969759232002,1590705926654205952,1590705898942779392,1590705895083753474,1590705887156396032"
2381,10-November-2022 14:30:00-14:59:59,0.3089923076923077,13,"1590720641803898880,1590720046049136641,1590720027267072002,1590719667009507330,1590719306459131905,1590719093451415561,1590718973615960065,1590717740255436801,1590717021733298177,1590714044595326977,1590713869034721281,1590713479056723968,1590713388283400193"
2382,10-November-2022 15:00:00-15:29:59,0.11831666666666665,18,"1590728240167292929,1590728237004763138,1590728162996285441,1590727176890224640,1590726445575573505,1590725595448504321,1590725560371904513,1590725466998312960,1590725301042307080,1590724883247292417,1590724407240306693,1590723000126828546,1590722710308786176,1590722703383830528,1590721997750685697,1590721703147020291,1590721479746158592,1590721053604577280"
2383,10-November-2022 15:30:00-15:59:59,0.01312727272727272,11,"1590735445125890049,1590734805657788416,1590732843143270400,1590732827796307968,1590731954445426688,1590731900985147392,1590731779845259264,1590731274309746688,1590729327712141312,1590729008815443969,1590728570179325953"
2384,10-November-2022 16:00:00-16:29:59,0.16644,10,"1590742894587314176,1590742309624500225,1590741291855646721,1590740831341723648,1590739049446543360,1590737860168404992,1590737036272893953,1590736569731784705,1590736249232379904,1590736237475680256"
2385,10-November-2022 16:30:00-16:59:59,0.30549,10,"1590750537422499848,1590750536059727875,1590748987992469505,1590748905247232000,1590748767351107584,1590748665475661824,1590748169499217920,1590747965807034371,1590747421532749839,1590745325756899330"
2386,10-November-2022 17:00:00-17:29:59,0.1434888888888889,9,"1590758091095969793,1590757949114572801,1590757554828632065,1590757301467873282,1590757118780796928,1590754331447693313,1590753454406119429,1590752522414821376,1590751269089583107"
2387,10-November-2022 17:30:00-17:59:59,-0.09829,10,"1590764988406243333,1590763032791031808,1590762966571397120,1590762764922138626,1590760880270151680,1590760852130390016,1590759479129145344,1590759193744617472,1590758692668030976,1590758687169134593"
2388,10-November-2022 18:00:00-18:29:59,0.4029000000000001,17,"1590772332435767298,1590771325593071616,1590771073137938433,1590770138973818881,1590770025308168192,1590769868558987264,1590769678213091328,1590769609892036608,1590769307725987842,1590768887267823639,1590768447939842048,1590767838239027200,1590767628024516629,1590767128805867520,1590767002477424642,1590766277970337792,1590766242939686913"
2389,10-November-2022 18:30:00-18:59:59,0.015133333333333356,9,"1590780007328415744,1590779279230775296,1590778836567920785,1590778195946659846,1590777614842486784,1590777065611333632,1590775573638709248,1590775297388879872,1590774307088928768"
2390,10-November-2022 19:00:00-19:29:59,0.08253636363636364,11,"1590786949123825664,1590786041157652480,1590784903293022209,1590783473081458689,1590783219309637632,1590782711261974529,1590782677392756748,1590782345107607552,1590782176685355008,1590781657866506240,1590781471366709249"
2391,10-November-2022 19:30:00-19:59:59,-0.05894166666666667,12,"1590795546528460801,1590795434657779724,1590795046961307648,1590794417275039745,1590794060021006336,1590793240311042049,1590792958479327232,1590792922785787904,1590792484258709506,1590792193354379264,1590789527215706115,1590789345258053632"
2392,10-November-2022 20:00:00-20:29:59,0.0,3,"1590800734286585856,1590800505844150273,1590798108782653441"
2393,10-November-2022 20:30:00-20:59:59,0.49063124999999996,16,"1590811251369713678,1590810822074417152,1590807833318420480,1590807581554900992,1590807518653349888,1590807262423031824,1590807074019344384,1590806540789100545,1590806535898554369,1590806519540776960,1590806487806402561,1590805559065747456,1590805047092432897,1590804908768645120,1590804533143171072,1590804005361516544"
2394,10-November-2022 21:00:00-21:29:59,0.11263333333333331,15,"1590818931694276608,1590818911725170688,1590818252170485760,1590817839694237696,1590816595169140736,1590816580380033024,1590815497330851840,1590815324810649619,1590814862590242817,1590814530942435329,1590814509874159638,1590813050998706176,1590811583822831631,1590811572879884288,1590811539367510016"
2395,10-November-2022 21:30:00-21:59:59,0.22068666666666661,15,"1590825890002636800,1590825059727593473,1590824808585252864,1590824243381821440,1590823378486980608,1590822386693177344,1590822150797430784,1590821849671544832,1590820595532730370,1590820493015552000,1590819952873058305,1590819860476743680,1590819853363208192,1590819783481602048,1590819638404784128"
2396,10-November-2022 22:00:00-22:29:59,0.15785000000000002,6,"1590833533534494720,1590832563169501197,1590830578370510849,1590829065510227968,1590828191630991374,1590827201641218048"
2397,10-November-2022 22:30:00-22:59:59,-0.10002857142857143,7,"1590840736668327937,1590837331753578496,1590834973854289921,1590834973288042496,1590834949745016832,1590834775107198976,1590834660753514515"
2398,10-November-2022 23:00:00-23:29:59,0.6369,1,1590847555801583616
2399,10-November-2022 23:30:00-23:59:59,0.05103333333333335,6,"1590855794563682304,1590852523841433601,1590852118235471872,1590850721184120832,1590849994843508736,1590849513773666304"
2400,11-November-2022 0:00:00-0:29:59,-0.3721857142857143,7,"1590864376042778624,1590863669067657217,1590862722622947331,1590862120887123968,1590861934727147520,1590860622559936512,1590858850206646272"
2401,11-November-2022 0:30:00-0:59:59,0.020200000000000023,4,"1590871442937196544,1590869757615804417,1590869451947536384,1590865182942588928"
2402,11-November-2022 1:00:00-1:29:59,0.07036666666666667,9,"1590878261550120964,1590878261311332353,1590876813516890112,1590875781840142337,1590875287579136000,1590875261624799233,1590873571097972736,1590872746409578496,1590871936162299905"
2403,11-November-2022 1:30:00-1:59:59,0.2537,7,"1590885786995810310,1590882896654368769,1590882747106856966,1590880991459123201,1590880666920816647,1590880382605750273,1590879950717886464"
2404,11-November-2022 2:00:00-2:29:59,-0.21383333333333332,6,"1590894531435700225,1590893118429487104,1590892551271501825,1590890687448453121,1590888064309612546,1590887033156796418"
